date,Actual,Predicted
2015-09-18,43.48,30.504501
2015-09-21,44.110001,37.64882
2015-09-22,43.900002,36.731075
2015-09-23,43.869999,39.894955
2015-09-24,43.91,36.58664
2015-09-25,43.939999,36.216564
2015-09-28,43.290001,35.819824
2015-09-29,43.439999,34.68294
2015-09-30,44.259998,34.680305
2015-10-01,44.610001,36.214375
2015-10-02,45.57,33.449463
2015-10-05,46.630001,35.616768
2015-10-06,46.75,37.328827
2015-10-07,46.799999,37.420807
2015-10-08,47.450001,36.19271
2015-10-09,47.110001,37.483604
2015-10-12,47.0,39.80633
2015-10-13,46.889999,39.502228
2015-10-14,46.68,38.15616
2015-10-15,47.009998,38.031487
2015-10-16,47.509998,38.42019
2015-10-19,47.619999,37.74491
2015-10-20,47.77,37.286957
2015-10-21,47.200001,38.448498
2015-10-22,48.029999,33.474888
2015-10-23,52.869999,47.29478
2015-10-26,54.25,34.193893
2015-10-27,53.689999,32.829197
2015-10-28,53.98,33.8383
2015-10-29,53.360001,37.81584
2015-10-30,52.639999,33.799393
2015-11-02,53.240002,37.98044
2015-11-03,54.150002,36.45184
2015-11-04,54.400002,36.14199
2015-11-05,54.380001,37.52608
2015-11-06,54.919998,37.25991
2015-11-09,54.16,36.968536
2015-11-10,53.509998,33.249725
2015-11-11,53.650002,36.036194
2015-11-12,53.32,35.828026
2015-11-13,52.84,35.11431
2015-11-16,53.77,36.679535
2015-11-17,52.970001,36.73913
2015-11-18,53.849998,37.645622
2015-11-19,53.939999,37.977776
2015-11-20,54.189999,36.075024
2015-11-23,54.189999,38.165146
2015-11-24,54.25,39.02269
2015-11-25,53.689999,40.27427
2015-11-27,53.93,45.193985
2015-11-30,54.349998,32.98571
2015-12-01,55.220001,37.088375
2015-12-02,55.209999,35.006416
2015-12-03,54.200001,36.65223
2015-12-04,55.91,36.021248
2015-12-07,55.810001,38.953888
2015-12-08,55.790001,38.129166
2015-12-09,54.98,36.96582
2015-12-10,55.27,38.110504
2015-12-11,54.060001,35.376694
2015-12-14,55.139999,33.918083
2015-12-15,55.200001,35.924206
2015-12-16,56.130001,37.082825
2015-12-17,55.700001,35.799767
2015-12-18,54.130001,33.784023
2015-12-21,54.830002,36.587563
2015-12-22,55.349998,39.09572
2015-12-23,55.82,39.62348
2015-12-24,55.669998,45.94278
2015-12-28,55.950001,40.67572
2015-12-29,56.549999,39.531742
2015-12-30,56.310001,41.01992
2015-12-31,55.48,39.121613
2016-01-04,54.799999,33.58973
2016-01-05,55.049999,38.46576
2016-01-06,54.049999,36.84336
2016-01-07,52.169998,31.950401
2016-01-08,52.330002,33.39021
2016-01-11,52.299999,36.571243
2016-01-12,52.779999,37.087242
2016-01-13,51.639999,30.762894
2016-01-14,53.110001,32.899563
2016-01-15,50.990002,30.293255
2016-01-19,50.560001,34.538002
2016-01-20,50.790001,29.874119
2016-01-21,50.48,35.15182
2016-01-22,52.290001,36.56186
2016-01-25,51.790001,36.809196
2016-01-26,52.169998,38.57119
2016-01-27,51.220001,36.48235
2016-01-28,52.060001,31.629812
2016-01-29,55.09,33.98314
2016-02-01,54.709999,35.853554
2016-02-02,53.0,32.528904
2016-02-03,52.16,32.40664
2016-02-04,52.0,34.921547
2016-02-05,50.16,31.577557
2016-02-08,49.41,31.11578
2016-02-09,49.279999,34.058964
2016-02-10,49.709999,36.081787
2016-02-11,49.689999,33.148643
2016-02-12,50.5,37.235615
2016-02-16,51.09,36.86828
2016-02-17,52.419998,36.438766
2016-02-18,52.189999,39.713867
2016-02-19,51.82,38.318768
2016-02-22,52.650002,40.683167
2016-02-23,51.18,39.452713
2016-02-24,51.360001,38.567146
2016-02-25,52.099998,40.375683
2016-02-26,51.299999,38.103813
2016-02-29,50.880001,38.925713
2016-03-01,52.580002,39.005333
2016-03-02,52.950001,40.015244
2016-03-03,52.349998,41.308945
2016-03-04,52.029999,39.28389
2016-03-07,51.029999,37.99552
2016-03-08,51.650002,38.75525
2016-03-09,52.84,40.164066
2016-03-10,52.049999,37.834557
2016-03-11,53.07,39.660294
2016-03-14,53.169998,41.54937
2016-03-15,53.59,42.266968
2016-03-16,54.349998,39.991062
2016-03-17,54.66,40.972054
2016-03-18,53.490002,36.55587
2016-03-21,53.860001,42.116573
2016-03-22,54.07,42.242165
2016-03-23,53.970001,42.90661
2016-03-24,54.209999,42.97385
2016-03-28,53.540001,44.115223
2016-03-29,54.709999,42.127953
2016-03-30,55.049999,42.414444
2016-03-31,55.23,41.519287
2016-04-01,55.57,42.32821
2016-04-04,55.43,43.834156
2016-04-05,54.560001,43.444885
2016-04-06,55.119999,42.95906
2016-04-07,54.459999,43.382614
2016-04-08,54.419998,42.44186
2016-04-11,54.310001,42.530518
2016-04-12,54.650002,41.958576
2016-04-13,55.349998,43.261272
2016-04-14,55.360001,43.251797
2016-04-15,55.650002,41.245007
2016-04-18,56.459999,42.582767
2016-04-19,56.389999,41.245674
2016-04-20,55.59,39.687515
2016-04-21,55.779999,38.8547
2016-04-22,51.779999,45.97678
2016-04-25,52.110001,40.295113
2016-04-26,51.439999,40.291843
2016-04-27,50.939999,38.003326
2016-04-28,49.900002,37.78035
2016-04-29,49.869999,36.368202
2016-05-02,50.610001,40.258835
2016-05-03,49.779999,41.63204
2016-05-04,49.869999,42.012737
2016-05-05,49.939999,41.751053
2016-05-06,50.389999,42.086365
2016-05-09,50.07,44.018456
2016-05-10,51.02,42.857094
2016-05-11,51.049999,42.295166
2016-05-12,51.509998,42.308926
2016-05-13,51.080002,42.466995
2016-05-16,51.830002,43.272305
2016-05-17,50.509998,41.19874
2016-05-18,50.810001,41.834915
2016-05-19,50.32,42.007874
2016-05-20,50.619999,42.21096
2016-05-23,50.029999,41.611176
2016-05-24,51.59,39.88125
2016-05-25,52.119999,42.575996
2016-05-26,51.889999,42.57306
2016-05-27,52.32,44.597878
2016-05-31,53.0,39.30394
2016-06-01,52.849998,42.40515
2016-06-02,52.48,43.140488
2016-06-03,51.790001,42.998863
2016-06-06,52.130001,44.563908
2016-06-07,52.099998,43.603416
2016-06-08,52.040001,43.587807
2016-06-09,51.619999,43.76436
2016-06-10,51.48,41.97042
2016-06-13,50.139999,35.0922
2016-06-14,49.830002,37.449867
2016-06-15,49.689999,39.578636
2016-06-16,50.389999,40.335663
2016-06-17,50.130001,36.69484
2016-06-20,50.07,39.32968
2016-06-21,51.189999,39.710243
2016-06-22,50.990002,40.622147
2016-06-23,51.91,41.233967
2016-06-24,49.830002,46.269825
2016-06-27,48.43,34.636177
2016-06-28,49.439999,38.37214
2016-06-29,50.540001,40.48903
2016-06-30,51.169998,41.474976
2016-07-01,51.16,43.435127
2016-07-05,51.169998,42.41549
2016-07-06,51.380001,41.79384
2016-07-07,51.380001,43.93622
2016-07-08,52.299999,42.140064
2016-07-11,52.59,43.599953
2016-07-12,53.209999,42.48997
2016-07-13,53.509998,43.031345
2016-07-14,53.740002,43.328537
2016-07-15,53.700001,41.553703
2016-07-18,53.959999,41.753822
2016-07-19,53.09,37.43754
2016-07-20,55.91,41.632618
2016-07-21,55.799999,41.311855
2016-07-22,56.57,41.614532
2016-07-25,56.73,43.02014
2016-07-26,56.759998,42.413635
2016-07-27,56.189999,41.426727
2016-07-28,56.209999,40.214283
2016-07-29,56.68,42.007484
2016-08-01,56.580002,43.145485
2016-08-02,56.580002,40.743633
2016-08-03,56.970001,43.963333
2016-08-04,57.389999,42.946743
2016-08-05,57.959999,42.521446
2016-08-08,58.060001,45.226913
2016-08-09,58.200001,46.224663
2016-08-10,58.02,46.607323
2016-08-11,58.299999,45.77368
2016-08-12,57.939999,44.412395
2016-08-15,58.119999,45.37066
2016-08-16,57.439999,44.719296
2016-08-17,57.560001,45.43141
2016-08-18,57.599998,47.327217
2016-08-19,57.619999,46.117393
2016-08-22,57.669998,46.856445
2016-08-23,57.889999,45.52672
2016-08-24,57.950001,45.57808
2016-08-25,58.169998,45.402092
2016-08-26,58.029999,44.45098
2016-08-29,58.099998,46.34879
2016-08-30,57.889999,46.101204
2016-08-31,57.459999,44.488987
2016-09-01,57.59,42.985817
2016-09-02,57.669998,45.435196
2016-09-06,57.610001,46.50482
2016-09-07,57.66,46.021408
2016-09-08,57.43,44.92418
2016-09-09,56.209999,40.08609
2016-09-12,57.049999,41.982487
2016-09-13,56.529999,41.216602
2016-09-14,56.259998,42.64151
2016-09-15,57.189999,42.348457
2016-09-16,57.25,38.04223
2016-09-19,56.93,43.97851
2016-09-20,56.810001,45.33811
2016-09-21,57.759998,41.07151
2016-09-22,57.82,44.97232
2016-09-23,57.43,44.808144
2016-09-26,56.900002,43.80857
2016-09-27,57.950001,42.42979
2016-09-28,58.029999,44.621246
2016-09-29,57.400002,42.879585
2016-09-30,57.599998,42.010334
2016-10-03,57.419998,44.9868
2016-10-04,57.240002,44.53649
2016-10-05,57.639999,45.965965
2016-10-06,57.740002,46.19792
2016-10-07,57.799999,44.589436
2016-10-10,58.040001,45.428173
2016-10-11,57.189999,42.390472
2016-10-12,57.110001,43.486862
2016-10-13,56.919998,42.487293
2016-10-14,57.419998,42.053272
2016-10-17,57.220001,42.86267
2016-10-18,57.66,44.731785
2016-10-19,57.529999,43.428215
2016-10-20,57.25,37.13376
2016-10-21,59.66,39.610786
2016-10-24,61.0,37.027756
2016-10-25,60.990002,40.477028
2016-10-26,60.630001,41.61616
2016-10-27,60.099998,41.79791
2016-10-28,59.869999,40.44062
2016-10-31,59.919998,42.048676
2016-11-01,59.799999,42.367832
2016-11-02,59.43,43.133747
2016-11-03,59.209999,43.062363
2016-11-04,58.709999,40.7147
2016-11-07,60.419998,40.748753
2016-11-08,60.470001,43.245857
2016-11-09,60.169998,37.28424
2016-11-10,58.700001,36.78446
2016-11-11,59.02,39.91276
2016-11-14,58.119999,39.328537
2016-11-15,58.869999,40.83244
2016-11-16,59.650002,42.78141
2016-11-17,60.639999,41.7314
2016-11-18,60.349998,42.817844
2016-11-21,60.860001,45.45912
2016-11-22,61.119999,44.121124
2016-11-23,60.400002,44.669468
2016-11-25,60.529999,50.45102
2016-11-28,60.610001,45.01654
2016-11-29,61.09,44.4396
2016-11-30,60.259998,41.248142
2016-12-01,59.200001,42.81073
2016-12-02,59.25,44.969456
2016-12-05,60.220001,45.751404
2016-12-06,59.950001,47.069748
2016-12-07,61.369999,44.267174
2016-12-08,61.009998,46.815765
2016-12-09,61.970001,45.25405
2016-12-12,62.169998,47.31566
2016-12-13,62.98,43.21127
2016-12-14,62.68,44.296116
2016-12-15,62.580002,45.061302
2016-12-16,62.299999,41.542847
2016-12-19,63.619999,43.474518
2016-12-20,63.540001,45.549377
2016-12-21,63.540001,48.61222
2016-12-22,63.549999,46.605106
2016-12-23,63.240002,50.5159
2016-12-27,63.279999,50.89517
2016-12-28,62.990002,49.335487
2016-12-29,62.900002,51.41266
2016-12-30,62.139999,45.17239
2017-01-03,62.580002,48.331642
2017-01-04,62.299999,48.256718
2017-01-05,62.299999,47.218117
2017-01-06,62.84,48.891426
2017-01-09,62.639999,48.640144
2017-01-10,62.619999,49.344246
2017-01-11,63.189999,48.26395
2017-01-12,62.610001,48.4473
2017-01-13,62.700001,49.081047
2017-01-17,62.529999,48.49518
2017-01-18,62.5,48.883423
2017-01-19,62.299999,49.263863
2017-01-20,62.740002,45.99166
2017-01-23,62.959999,47.611115
2017-01-24,63.52,47.41278
2017-01-25,63.68,47.815758
2017-01-26,64.269997,43.42173
2017-01-27,65.779999,43.19699
2017-01-30,65.129997,45.583847
2017-01-31,64.650002,47.10913
2017-02-01,63.580002,43.85151
2017-02-02,63.169998,42.607903
2017-02-03,63.68,46.32566
2017-02-06,63.639999,49.232567
2017-02-07,63.43,49.063454
2017-02-08,63.34,49.923634
2017-02-09,64.059998,48.30836
2017-02-10,64.0,50.140446
2017-02-13,64.720001,48.383656
2017-02-14,64.57,48.411064
2017-02-15,64.529999,50.80722
2017-02-16,64.519997,49.445557
2017-02-17,64.620003,49.19855
2017-02-21,64.489998,49.552254
2017-02-22,64.360001,50.044483
2017-02-23,64.620003,49.678425
2017-02-24,64.620003,49.134247
2017-02-27,64.230003,51.431973
2017-02-28,63.98,48.440475
2017-03-01,64.940002,49.354782
2017-03-02,64.010002,49.921574
2017-03-03,64.25,52.240234
2017-03-06,64.269997,51.923546
2017-03-07,64.400002,51.94115
2017-03-08,64.989998,50.7138
2017-03-09,64.730003,51.39009
2017-03-10,64.93,51.616615
2017-03-13,64.709999,51.430496
2017-03-14,64.410004,53.53105
2017-03-15,64.75,49.900826
2017-03-16,64.639999,51.259766
2017-03-17,64.870003,44.625473
2017-03-20,64.93,53.475647
2017-03-21,64.209999,48.996777
2017-03-22,65.029999,50.781563
2017-03-23,64.870003,51.311066
2017-03-24,64.980003,50.022003
2017-03-27,65.099998,51.56392
2017-03-28,65.290001,51.213142
2017-03-29,65.470001,53.751762
2017-03-30,65.709999,53.23411
2017-03-31,65.860001,50.837143
2017-04-03,65.550003,52.34059
2017-04-04,65.730003,55.26706
2017-04-05,65.559998,51.871735
2017-04-06,65.730003,53.22928
2017-04-07,65.68,54.74136
2017-04-10,65.529999,53.17031
2017-04-11,65.480003,52.753147
2017-04-12,65.230003,53.26782
2017-04-13,64.949997,52.834625
2017-04-17,65.480003,53.547066
2017-04-18,65.389999,54.116055
2017-04-19,65.040001,49.972244
2017-04-20,65.5,51.48462
2017-04-21,66.400002,48.743427
2017-04-24,67.529999,50.00421
2017-04-25,67.919998,49.988853
2017-04-26,67.830002,50.9414
2017-04-27,68.269997,48.904217
2017-04-28,68.459999,47.869884
2017-05-01,69.410004,49.75493
2017-05-02,69.300003,51.62344
2017-05-03,69.080002,50.40198
2017-05-04,68.809998,52.44359
2017-05-05,69.0,53.5298
2017-05-08,68.940002,53.80385
2017-05-09,69.040001,52.103577
2017-05-10,69.309998,54.015663
2017-05-11,68.459999,50.51747
2017-05-12,68.379997,53.634674
2017-05-15,68.43,49.973846
2017-05-16,69.410004,49.07699
2017-05-17,67.480003,49.28463
2017-05-18,67.709999,50.736374
2017-05-19,67.690002,50.73683
2017-05-22,68.449997,54.599014
2017-05-23,68.68,54.986668
2017-05-24,68.769997,55.428844
2017-05-25,69.620003,52.701805
2017-05-26,69.959999,53.52102
2017-05-30,70.410004,54.531967
2017-05-31,69.839996,50.29027
2017-06-01,70.099998,54.502007
2017-06-02,71.760002,51.2072
2017-06-05,72.279999,51.38014
2017-06-06,72.519997,51.69254
2017-06-07,72.389999,54.268055
2017-06-08,71.949997,53.461433
2017-06-09,70.32,48.39127
2017-06-12,69.779999,48.382347
2017-06-13,70.650002,53.366936
2017-06-14,70.269997,53.296333
2017-06-15,69.900002,53.100426
2017-06-16,70.0,48.462006
2017-06-19,70.870003,53.723232
2017-06-20,69.910004,54.449562
2017-06-21,70.269997,55.05379
2017-06-22,70.260002,53.872383
2017-06-23,71.209999,52.729294
2017-06-26,70.529999,55.293777
2017-06-27,69.209999,53.095264
2017-06-28,69.800003,53.228443
2017-06-29,68.489998,52.20539
2017-06-30,68.93,53.3766
2017-07-03,68.169998,57.702686
2017-07-05,69.080002,55.761345
2017-07-06,68.57,55.49414
2017-07-07,69.459999,57.388905
2017-07-10,69.980003,58.163204
2017-07-11,69.989998,57.229534
2017-07-12,71.150002,57.320007
2017-07-13,71.769997,56.426094
2017-07-14,72.779999,54.764294
2017-07-17,73.349998,55.95482
2017-07-18,73.300003,54.567696
2017-07-19,73.860001,55.862717
2017-07-20,74.220001,51.47244
2017-07-21,73.790001,50.737915
2017-07-24,73.599998,56.265583
2017-07-25,74.190002,56.08042
2017-07-26,74.050003,58.328827
2017-07-27,73.160004,52.32416
2017-07-28,73.040001,57.39716
2017-07-31,72.699997,55.356094
2017-08-01,72.580002,56.09806
2017-08-02,72.260002,54.803932
2017-08-03,72.150002,57.525433
2017-08-04,72.68,55.90519
2017-08-07,72.400002,57.47781
2017-08-08,72.790001,56.04
2017-08-09,72.470001,55.95652
2017-08-10,71.410004,54.349937
2017-08-11,72.5,55.68428
2017-08-14,73.589996,56.6539
2017-08-15,73.220001,57.0445
2017-08-16,73.650002,57.495537
2017-08-17,72.400002,55.067337
2017-08-18,72.489998,56.702133
2017-08-21,72.150002,57.19613
2017-08-22,73.160004,59.059322
2017-08-23,72.720001,59.27751
2017-08-24,72.690002,57.614883
2017-08-25,72.82,59.820076
2017-08-28,72.830002,58.882393
2017-08-29,73.050003,60.484207
2017-08-30,74.010002,57.938835
2017-08-31,74.769997,54.410156
2017-09-01,73.940002,56.225914
2017-09-05,73.610001,55.954727
2017-09-06,73.400002,58.060574
2017-09-07,74.339996,57.66638
2017-09-08,73.980003,59.004234
2017-09-11,74.760002,57.76261
2017-09-12,74.68,59.601578
2017-09-13,75.209999,60.13742
